% Model:              temp.mph
% Version:            COMSOL 5.4.0.225
% Date:               May 10 2023, 20:39
% Dimension:          3
% Nodes:              218
% Expressions:        1
% Description:        体
% X                       Y                        Z                        Color
0                         0.5                      3                        -0.06979565804690731
0.5                       0.5000000000000001       3                        -0.07536427070035004
0.5                       0                        3                        -0.1271118582945226
0                         1                        2.9999999999999996       -0.018641920439826452
0.5000000000000002        1.0000000000000002       3.0000000000000004       -0.02309015386511821
1.0000000000000002        0.5000000000000001       3.0000000000000004       -0.07969423913306267
1                         0                        2.9999999999999996       -0.1325622059553862
0                         1.5                      3                        0.03303834640831367
0.5                       1.5000000000000002       3                        0.029710492211172893
1.0000000000000002        1.0000000000000002       3.0000000000000004       -0.026299743069679856
1.5000000000000002        0.5                      3.0000000000000004       -0.08278556334504517
1.5                       0                        3                        -0.13677390939551967
0                         2                        2.9999999999999996       0.08524514249751307
0.5                       2                        3.0000000000000004       0.08303766752852328
1                         1.5000000000000002       3                        0.027621282234762234
1.5000000000000002        1                        3.000000000000001        -0.02827068805351141
2                         0.5                      3.0000000000000004       -0.08463824333629756
2                         0                        2.9999999999999996       -0.13974696861492303
0                         2.5000000000000004       3.0000000000000004       0.13797846782777173
0.5                       2.5000000000000004       3.0000000000000013       0.13689137208693292
1                         2                        3.0000000000000004       0.08206883678026355
1.5                       1.5                      3                        0.02677071647908167
2.0000000000000004        1                        3.0000000000000004       -0.02900298881661281
2.5000000000000004        0.5                      3.000000000000001        -0.08525227910681984
2.5000000000000004        0                        3.0000000000000004       -0.1414813836135963
0                         1.0000000000000002       2.5                      -0.016910387394232694
0                         0.5                      2.5                      -0.06509575316399092
0                         1.5000000000000002       2.500000000000001        0.03180150761658482
0                         2                        2.5000000000000004       0.08103993186846158
0                         2.5                      2.5000000000000004       0.13080488536139764
0                         3.0000000000000004       2.5000000000000013       0.18109636809539298
0                         1.5000000000000002       2.0000000000000004       0.021872229053062
0                         1                        2                        -0.02387129412043289
0                         2.0000000000000004       2.0000000000000004       0.06814228146761615
0                         2.5                      2                        0.11493886312322958
0                         3                        2.0000000000000004       0.16226197401990228
0                         2                        1.5                      0.046552191294976765
0                         1.5                      1.5                      0.003250510717745231
0                         2.5000000000000004       1.5000000000000004       0.09038040111326755
0                         3                        1.5                      0.13473514017261762
0                         2.5                      1.0000000000000002       0.05712949933151159
0                         2                        0.9999999999999998       0.016269661350543415
0                         3                        1.0000000000000004       0.09851586655353903
0                         3.000000000000001        0.5000000000000007       0.053604153162666486
0                         2.5000000000000004       0.5000000000000002       0.015186157777961659
0                         0                        3                        -0.12042286641292888
0                         3                        3                        0.1912383223990897
3                         0                        3                        -0.14197715439153938
0                         3                        0                        0
0                         0                        0.5                      -0.03961275542887692
0.5                       0                        1.0000000000000002       -0.08570991978901558
0.5                       0                        0.5                      -0.05581715746925005
0                         0                        1                        -0.07140859978039832
0.5000000000000002        0                        1.5000000000000002       -0.10778577103142559
1.0000000000000002        0                        1.5000000000000002       -0.11894536478755685
1                         0                        1                        -0.0987725955769027
0                         0                        1.5                      -0.09538753305456422
0.5                       0                        2                        -0.1220447111964801
1.0000000000000002        0                        2.0000000000000004       -0.13130122292085547
1.5000000000000002        0                        2                        -0.1393190904245007
1.5                       0                        1.5                      -0.12886631432295795
0                         0                        2                        -0.11154955525137461
0.5                       0                        2.5                      -0.1284867402841791
1                         0                        2.5                      -0.1358401699767986
1.5000000000000002        0                        2.5000000000000004       -0.14195495544868797
2                         0                        2.5                      -0.1468310966998472
2                         0                        2                        -0.1460983137074158
0                         0                        2.5000000000000004       -0.1198946663708295
2.5000000000000004        0                        2.5000000000000004       -0.1504685937302763
0                         0.5                      0.5000000000000001       -0.028652972787509202
0                         0.5                      0                        0
0                         0.5000000000000002       1.0000000000000002       -0.04948903449766289
0                         0.5                      1.5000000000000002       -0.06250818513046107
0                         0.5                      2                        -0.06771042468590377
0                         1.0000000000000002       0.5000000000000001       -0.017693190146141485
0                         1                        0                        0
0                         1.0000000000000002       1.0000000000000002       -0.027569469214927464
0                         1                        1.5000000000000002       -0.029628837206357936
0                         1.5000000000000002       0.5                      -0.006733407504773762
0                         1.5                      0                        0
0                         1.5000000000000002       1                        -0.005649903932192018
0                         2                        0.5                      0.00422637513659395
0                         2                        0                        0
0                         2.5000000000000004       0                        0
0                         0                        0                        0
0.5                       0                        0                        0
0.5000000000000001        0.5                      0                        0
1                         0                        0                        0
1.0000000000000002        0.5000000000000002       0                        0
