% Model:              temp.mph
% Version:            COMSOL 5.4.0.225
% Date:               May 8 2023, 22:08
% Dimension:          3
% Nodes:              218
% Expressions:        1
% Description:        体
% X                       Y                        Z                        Color
0                         0.5                      3                        0.12875882000145844
0.5                       0.5000000000000001       3                        0.12915879268141348
0.5                       0                        3                        0.12719260113595587
0                         1                        2.9999999999999996       0.12775676083784399
0.5000000000000002        1.0000000000000002       3.0000000000000004       0.12933327129024524
1.0000000000000002        0.5000000000000001       3.0000000000000004       0.12820473591538367
1                         0                        2.9999999999999996       0.12506200659747987
0                         1.5                      3                        0.12496298873760373
0.5                       1.5000000000000002       3                        0.12771603696245118
1.0000000000000002        1.0000000000000002       3.0000000000000004       0.1295557522966617
1.5000000000000002        0.5                      3.0000000000000004       0.1258966497033691
1.5                       0                        3                        0.12157738261301906
0                         2                        2.9999999999999996       0.12037750370073763
0.5                       2                        3.0000000000000004       0.12430708969803135
1                         1.5000000000000002       3                        0.12911505574131388
1.5000000000000002        1                        3.000000000000001        0.12842420385709336
2                         0.5                      3.0000000000000004       0.12223453404536976
2                         0                        2.9999999999999996       0.11673872918257347
0                         2.5000000000000004       3.0000000000000004       0.11400030572724576
0.5                       2.5000000000000004       3.0000000000000013       0.11910642949698569
1                         2                        3.0000000000000004       0.1268826462493402
1.5                       1.5                      3                        0.12916004507419174
2.0000000000000004        1                        3.0000000000000004       0.1259386259715402
2.5000000000000004        0.5                      3.000000000000001        0.11721838894138562
2.5000000000000004        0                        3.0000000000000004       0.11054604630614312
0                         1.0000000000000002       2.5                      0.10915749731475599
0                         0.5                      2.5                      0.1098647061312499
0                         1.5000000000000002       2.500000000000001        0.10665857556163626
0                         2                        2.5000000000000004       0.1023679408718907
0                         2.5                      2.5000000000000004       0.09628559324551934
0                         3.0000000000000004       2.5000000000000013       0.08841153268252219
0                         1.5000000000000002       2.0000000000000004       0.08826668091836927
0                         1                        2                        0.09047075232436846
0                         2.0000000000000004       2.0000000000000004       0.08427089657574424
0                         2.5                      2                        0.07848339929649341
0                         3                        2.0000000000000004       0.07090418908061677
0                         2                        1.5                      0.06608637081229825
0                         1.5                      1.5                      0.06978730480780274
0                         2.5000000000000004       1.5000000000000004       0.06059372388016797
0                         3                        1.5                      0.05330936401141184
0                         2.5                      1.0000000000000002       0.042616566996542996
0                         2                        0.9999999999999998       0.04781436358155275
0                         3                        1.0000000000000004       0.035627057474907416
0                         3.000000000000001        0.5000000000000007       0.017857269471103478
0                         2.5000000000000004       0.5000000000000002       0.024551928645618514
0                         0                        3                        0.1279691662284471
0                         3                        3                        0.10583139481712804
3                         0                        3                        0.10299933398372794
0                         3                        0                        0
0                         0                        0.5                      0.023595032241055972
0.5                       0                        1.0000000000000002       0.05340439049598406
0.5                       0                        0.5                      0.032690499966343003
0                         0                        1                        0.04628332933425269
0.5000000000000002        0                        1.5000000000000002       0.07321154587776589
1.0000000000000002        0                        1.5000000000000002       0.07700417102995685
1                         0                        1                        0.059171422211730655
0                         0                        1.5                      0.06806489127959016
0.5                       0                        2                        0.09211196611168847
1.0000000000000002        0                        2.0000000000000004       0.09393018470032377
1.5000000000000002        0                        2                        0.09439437384297426
1.5                       0                        1.5                      0.07944276673616299
0                         0                        2                        0.08893971807706838
0.5                       0                        2.5                      0.1101056511977518
1                         0                        2.5                      0.10994946322283143
1.5000000000000002        0                        2.5000000000000004       0.10843924580192629
2                         0                        2.5                      0.10557499893503636
2                         0                        2                        0.09350453353963997
0                         0                        2.5000000000000004       0.10890780972668737
2.5000000000000004        0                        2.5000000000000004       0.10135672262216162
0                         0.5                      0.5000000000000001       0.02378641152196848
0                         0.5                      0                        0
0                         0.5000000000000002       1.0000000000000002       0.046666087896077714
0                         0.5                      1.5000000000000002       0.0686390291223277
0                         0.5                      2                        0.08970523520071842
0                         1.0000000000000002       0.5000000000000001       0.023977790802880986
0                         1                        0                        0
0                         1.0000000000000002       1.0000000000000002       0.04704884645790273
0                         1                        1.5000000000000002       0.06921316696506521
0                         1.5000000000000002       0.5                      0.024169170083793493
0                         1.5                      0                        0
0                         1.5000000000000002       1                        0.047431605019727735
0                         2                        0.5                      0.024360549364706004
0                         2                        0                        0
0                         2.5000000000000004       0                        0
0                         0                        0                        0
0.5                       0                        0                        0
0.5000000000000001        0.5                      0                        0
1                         0                        0                        0
1.0000000000000002        0.5000000000000002       0                        0
0.5000000000000001        1.0000000000000002       0                        0
1.5                       0                        0                        0
1.5000000000000002        0.5                      0                        0
1.0000000000000002        1.0000000000000002       0                        0
0.5                       1.5000000000000002       0                        0
2                         0                        0                        0
2                         0.5                      0                        0
1.5000000000000002        1                        0                        0
1                         1.5000000000000002       0                        0
0.5                       2                        0                        0
2.5000000000000004        0                        0                        0
2.5000000000000004        0.5                      0                        0
2                         1                        0                        0
1.5                       1.5                      0                        0
1                         2.0000000000000004       0                        0
0.5                       2.5000000000000004       0                        0
1.0000000000000002        0                        0.5                      0.03300709967689112
1.5000000000000002        0                        0.5000000000000002       0.03332369938743923
2                         0                        0.5                      0.03364029909798733
2.5                       0                        0.5                      0.03395689880853545
3.0000000000000004        0                        0.5                      0.03427349851908357
1.5000000000000002        0                        1.0000000000000002       0.05980462163282689
2.0000000000000004        0                        1.0000000000000002       0.060437821053923126
2.5                       0                        1                        0.06107102047501934
3                         0                        1                        0.06170421989611556
2                         0                        1.5000000000000002       0.08039256586780734
2.5000000000000004        0                        1.5000000000000002       0.08134236499945167
3                         0                        1.5                      0.08229216413109601
2.5                       0                        2                        0.09477093238183246
3                         0                        2.0000000000000004       0.09603733122402489
