frame	time	光标 2	units
310	2002-06-12 22:40:09.231000	2.657185e+01	C
311	2002-06-12 22:40:09.391000	2.647205e+01	C
312	2002-06-12 22:40:09.551000	2.635883e+01	C
313	2002-06-12 22:40:09.711000	2.635883e+01	C
314	2002-06-12 22:40:09.871000	2.643210e+01	C
315	2002-06-12 22:40:10.031000	2.629884e+01	C
316	2002-06-12 22:40:10.191000	2.629217e+01	C
317	2002-06-12 22:40:10.351000	2.627217e+01	C
318	2002-06-12 22:40:10.511000	2.636549e+01	C
319	2002-06-12 22:40:10.671000	2.630551e+01	C
320	2002-06-12 22:40:10.831000	2.641878e+01	C
321	2002-06-12 22:40:10.991000	2.650533e+01	C
322	2002-06-12 22:40:11.151000	2.645208e+01	C
323	2002-06-12 22:40:11.311000	2.649867e+01	C
324	2002-06-12 22:40:11.471000	2.654525e+01	C
325	2002-06-12 22:40:11.631000	2.653860e+01	C
326	2002-06-12 22:40:11.791000	2.657850e+01	C
327	2002-06-12 22:40:11.951000	2.659845e+01	C
328	2002-06-12 22:40:12.111000	2.665163e+01	C
329	2002-06-12 22:40:12.271000	2.671143e+01	C
330	2002-06-12 22:40:12.432000	2.684419e+01	C
331	2002-06-12 22:40:12.591000	2.688398e+01	C
332	2002-06-12 22:40:12.752000	2.681765e+01	C
333	2002-06-12 22:40:12.912000	2.675791e+01	C
334	2002-06-12 22:40:13.072000	2.686409e+01	C
335	2002-06-12 22:40:13.232000	2.685082e+01	C
336	2002-06-12 22:40:13.392000	2.692377e+01	C
337	2002-06-12 22:40:13.552000	2.689725e+01	C
338	2002-06-12 22:40:13.712000	2.694365e+01	C
339	2002-06-12 22:40:13.872000	2.704965e+01	C
340	2002-06-12 22:40:14.032000	2.708937e+01	C
341	2002-06-12 22:40:14.192000	2.710261e+01	C
342	2002-06-12 22:40:14.352000	2.713570e+01	C
343	2002-06-12 22:40:14.512000	2.713570e+01	C
344	2002-06-12 22:40:14.672000	2.711585e+01	C
345	2002-06-12 22:40:14.832000	2.710923e+01	C
346	2002-06-12 22:40:14.992000	2.724151e+01	C
347	2002-06-12 22:40:15.152000	2.737364e+01	C
348	2002-06-12 22:40:15.312000	2.724151e+01	C
349	2002-06-12 22:40:15.472000	2.719523e+01	C
350	2002-06-12 22:40:15.632000	2.723490e+01	C
351	2002-06-12 22:40:15.792000	2.725473e+01	C
352	2002-06-12 22:40:15.952000	2.732081e+01	C
353	2002-06-12 22:40:16.112000	2.723490e+01	C
354	2002-06-12 22:40:16.272000	2.737364e+01	C
355	2002-06-12 22:40:16.432000	2.735383e+01	C
356	2002-06-12 22:40:16.592000	2.744624e+01	C
357	2002-06-12 22:40:16.752000	2.746603e+01	C
358	2002-06-12 22:40:16.912000	2.738684e+01	C
359	2002-06-12 22:40:17.072000	2.751879e+01	C
360	2002-06-12 22:40:17.232000	2.755176e+01	C
361	2002-06-12 22:40:17.392000	2.742645e+01	C
362	2002-06-12 22:40:17.552000	2.747263e+01	C
363	2002-06-12 22:40:17.712000	2.747263e+01	C
364	2002-06-12 22:40:17.872000	2.750561e+01	C
365	2002-06-12 22:40:18.032000	2.759789e+01	C
366	2002-06-12 22:40:18.192000	2.751879e+01	C
367	2002-06-12 22:40:18.352000	2.757812e+01	C
368	2002-06-12 22:40:18.512000	2.767693e+01	C
369	2002-06-12 22:40:18.672000	2.763741e+01	C
370	2002-06-12 22:40:18.832000	2.767034e+01	C
371	2002-06-12 22:40:18.992000	2.769668e+01	C
372	2002-06-12 22:40:19.152000	2.790714e+01	C
373	2002-06-12 22:40:19.312000	2.781511e+01	C
374	2002-06-12 22:40:19.472000	2.774933e+01	C
375	2002-06-12 22:40:19.632000	2.776249e+01	C
376	2002-06-12 22:40:19.792000	2.788085e+01	C
377	2002-06-12 22:40:19.952000	2.785456e+01	C
378	2002-06-12 22:40:20.113000	2.789400e+01	C
379	2002-06-12 22:40:20.272000	2.791371e+01	C
380	2002-06-12 22:40:20.432000	2.795312e+01	C
381	2002-06-12 22:40:20.592000	2.795312e+01	C
382	2002-06-12 22:40:20.752000	2.791371e+01	C
383	2002-06-12 22:40:20.912000	2.800565e+01	C
384	2002-06-12 22:40:21.072000	2.800565e+01	C
385	2002-06-12 22:40:21.232000	2.806472e+01	C
386	2002-06-12 22:40:21.392000	2.810408e+01	C
387	2002-06-12 22:40:21.552000	2.816309e+01	C
388	2002-06-12 22:40:21.712000	2.816309e+01	C
389	2002-06-12 22:40:21.872000	2.810408e+01	C
390	2002-06-12 22:40:22.032000	2.818931e+01	C
391	2002-06-12 22:40:22.192000	2.814998e+01	C
392	2002-06-12 22:40:22.352000	2.816965e+01	C
393	2002-06-12 22:40:22.513000	2.808440e+01	C
394	2002-06-12 22:40:22.672000	2.803191e+01	C
395	2002-06-12 22:40:22.832000	2.796626e+01	C
396	2002-06-12 22:40:22.992000	2.801878e+01	C
397	2002-06-12 22:40:23.152000	2.807784e+01	C
398	2002-06-12 22:40:23.312000	2.800565e+01	C
399	2002-06-12 22:40:23.472000	2.793999e+01	C
400	2002-06-12 22:40:23.633000	2.790714e+01	C
401	2002-06-12 22:40:23.793000	2.799252e+01	C
402	2002-06-12 22:40:23.953000	2.794655e+01	C
403	2002-06-12 22:40:24.113000	2.799252e+01	C
404	2002-06-12 22:40:24.273000	2.797282e+01	C
405	2002-06-12 22:40:24.433000	2.801222e+01	C
406	2002-06-12 22:40:24.593000	2.811720e+01	C
407	2002-06-12 22:40:24.753000	2.809752e+01	C
408	2002-06-12 22:40:24.913000	2.816965e+01	C
409	2002-06-12 22:40:25.073000	2.822208e+01	C
410	2002-06-12 22:40:25.233000	2.818276e+01	C
411	2002-06-12 22:40:25.393000	2.811064e+01	C
412	2002-06-12 22:40:25.553000	2.814342e+01	C
413	2002-06-12 22:40:25.713000	2.815654e+01	C
414	2002-06-12 22:40:25.873000	2.829413e+01	C
415	2002-06-12 22:40:26.033000	2.825483e+01	C
416	2002-06-12 22:40:26.193000	2.840538e+01	C
417	2002-06-12 22:40:26.353000	2.839884e+01	C
418	2002-06-12 22:40:26.513000	2.839884e+01	C
419	2002-06-12 22:40:26.673000	2.838576e+01	C
420	2002-06-12 22:40:26.833000	2.828758e+01	C
421	2002-06-12 22:40:26.993000	2.835958e+01	C
422	2002-06-12 22:40:27.153000	2.849039e+01	C
423	2002-06-12 22:40:27.313000	2.852306e+01	C
424	2002-06-12 22:40:27.473000	2.859492e+01	C
425	2002-06-12 22:40:27.633000	2.860145e+01	C
426	2002-06-12 22:40:27.793000	2.859492e+01	C
427	2002-06-12 22:40:27.953000	2.866020e+01	C
428	2002-06-12 22:40:28.113000	2.862103e+01	C
429	2002-06-12 22:40:28.273000	2.849692e+01	C
430	2002-06-12 22:40:28.433000	2.843154e+01	C
431	2002-06-12 22:40:28.593000	2.866672e+01	C
432	2002-06-12 22:40:28.753000	2.873196e+01	C
433	2002-06-12 22:40:28.913000	2.877761e+01	C
434	2002-06-12 22:40:29.073000	2.880368e+01	C
435	2002-06-12 22:40:29.233000	2.869283e+01	C
436	2002-06-12 22:40:29.393000	2.879717e+01	C
437	2002-06-12 22:40:29.553000	2.896651e+01	C
438	2002-06-12 22:40:29.713000	2.889490e+01	C
439	2002-06-12 22:40:29.873000	2.883627e+01	C
440	2002-06-12 22:40:30.033000	2.882975e+01	C
441	2002-06-12 22:40:30.193000	2.881672e+01	C
442	2002-06-12 22:40:30.353000	2.885582e+01	C
443	2002-06-12 22:40:30.513000	2.893397e+01	C
444	2002-06-12 22:40:30.673000	2.896651e+01	C
445	2002-06-12 22:40:30.833000	2.894699e+01	C
446	2002-06-12 22:40:30.993000	2.900556e+01	C
447	2002-06-12 22:40:31.153000	2.899905e+01	C
448	2002-06-12 22:40:31.313000	2.909011e+01	C
449	2002-06-12 22:40:31.473000	2.922006e+01	C
450	2002-06-12 22:40:31.633000	2.918109e+01	C
451	2002-06-12 22:40:31.793000	2.913560e+01	C
452	2002-06-12 22:40:31.953000	2.912261e+01	C
453	2002-06-12 22:40:32.113000	2.916809e+01	C
454	2002-06-12 22:40:32.273000	2.914210e+01	C
455	2002-06-12 22:40:32.433000	2.910961e+01	C
456	2002-06-12 22:40:32.593000	2.915510e+01	C
457	2002-06-12 22:40:32.753000	2.910311e+01	C
458	2002-06-12 22:40:32.913000	2.908360e+01	C
459	2002-06-12 22:40:33.073000	2.916809e+01	C
460	2002-06-12 22:40:33.233000	2.933039e+01	C
461	2002-06-12 22:40:33.393000	2.933039e+01	C
462	2002-06-12 22:40:33.553000	2.920057e+01	C
463	2002-06-12 22:40:33.713000	2.917459e+01	C
464	2002-06-12 22:40:33.873000	2.910961e+01	C
465	2002-06-12 22:40:34.033000	2.923954e+01	C
466	2002-06-12 22:40:34.193000	2.916160e+01	C
467	2002-06-12 22:40:34.353000	2.922006e+01	C
468	2002-06-12 22:40:34.513000	2.913560e+01	C
469	2002-06-12 22:40:34.673000	2.924603e+01	C
470	2002-06-12 22:40:34.833000	2.934337e+01	C
471	2002-06-12 22:40:34.994000	2.920707e+01	C
472	2002-06-12 22:40:35.154000	2.922006e+01	C
473	2002-06-12 22:40:35.314000	2.918109e+01	C
474	2002-06-12 22:40:35.474000	2.909661e+01	C
475	2002-06-12 22:40:35.634000	2.902507e+01	C
476	2002-06-12 22:40:35.794000	2.908360e+01	C
477	2002-06-12 22:40:35.954000	2.894048e+01	C
478	2002-06-12 22:40:36.114000	2.900556e+01	C
479	2002-06-12 22:40:36.274000	2.907060e+01	C
480	2002-06-12 22:40:36.434000	2.904459e+01	C
481	2002-06-12 22:40:36.594000	2.901206e+01	C
482	2002-06-12 22:40:36.754000	2.905759e+01	C
483	2002-06-12 22:40:36.914000	2.899905e+01	C
484	2002-06-12 22:40:37.074000	2.907060e+01	C
485	2002-06-12 22:40:37.234000	2.899905e+01	C
486	2002-06-12 22:40:37.394000	2.897953e+01	C
487	2002-06-12 22:40:37.554000	2.897302e+01	C
488	2002-06-12 22:40:37.714000	2.896000e+01	C
489	2002-06-12 22:40:37.874000	2.884930e+01	C
490	2002-06-12 22:40:38.034000	2.897953e+01	C
491	2002-06-12 22:40:38.194000	2.894699e+01	C
492	2002-06-12 22:40:38.354000	2.892746e+01	C
493	2002-06-12 22:40:38.514000	2.910311e+01	C
494	2002-06-12 22:40:38.674000	2.910311e+01	C
495	2002-06-12 22:40:38.834000	2.912911e+01	C
496	2002-06-12 22:40:38.994000	2.925252e+01	C
497	2002-06-12 22:40:39.154000	2.922006e+01	C
498	2002-06-12 22:40:39.314000	2.909661e+01	C
